,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
30,GO_Biological_Process_2025,Regulation of DNA Repair (GO:0006282),53/130,1.1156773463289326e-11,1.573824850160136e-09,0,0,3.660417483946896,92.31197451704558,SMARCB1;YEATS4;BRCA1;BABAM1;ING3;KAT5;PPP4R2;TRIM28;VPS72;RUVBL2;BCL7C;RUVBL1;BCL7B;DPF2;EPC2;POLH;SMARCC1;PBRM1;SMARCC2;PARP1;ACTL6A;PPP4R3A;SUPT7L;SUPT3H;UCHL5;RNF168;MORF4L1;MORF4L2;UBE2V2;UBE2V1;INO80C;PCNA;SF3B3;MEAF6;DHX9;CEBPG;RNF8;BRCC3;PPP4C;USP1;DMAP1;BRD8;BRD7;BARD1;SMARCE1;TAF12;MCRS1;DEK;SMARCA4;TADA3;UBE2N;TAF6;WRAP53
31,GO_Biological_Process_2025,Mitotic Spindle Assembly (GO:0090307),28/47,1.3727587796915254e-11,1.8759606698722003e-09,0,0,7.8021583928274945,195.14457096803983,UHRF1;BCCIP;CDCA8;ABRAXAS2;KIF11;SMC3;AURKB;KIF15;RACGAP1;CHEK2;ZNF207;CEP192;OFD1;SPICE1;KIF23;SMC1A;MZT1;RAB11A;RHOA;TPX2;KIF2A;INCENP;KIFC1;PRC1;KIF4A;BIRC5;CCDC66;KPNB1
32,GO_Biological_Process_2025,Establishment of Chromosome Localization (GO:0051303),16/18,1.9563506260548115e-11,2.592460996284148e-09,0,0,42.23758642363293,1041.4671716906723,MAP1S;NDE1;GMNN;SPICE1;KIF22;SKA3;NDC80;SKA1;CENPE;CENPF;INCENP;TRAPPC12;KIF2C;FAM83D;CENPQ;NDEL1
33,GO_Biological_Process_2025,RNA Biosynthetic Process (GO:0032774),52/128,2.0416126327429124e-11,2.625874130289634e-09,0,0,3.6376685515441496,89.5401056218375,HNRNPU;RSF1;TTF2;TTF1;DUSP11;RBM3;PRMT5;NCOA6;TOPORS;PRPF4;HNRNPUL1;DKC1;XRN2;TBPL1;RBMS1;HNRNPH3;ZNF830;PTMA;ZCCHC8;PRIM2;DHX8;PRIM1;ISG20L2;EXOSC7;EXOSC10;HNRNPDL;PABPN1;POLR2A;EXOSC9;EXOSC8;E2F1;EXOSC3;EXOSC2;SMAD2;SMAD1;SMAD4;RBPMS;TAF12;HNRNPL;ISG20;POLA1;XAB2;POLA2;PPP5C;SNRNP40;HNRNPK;HNRNPF;HNRNPD;MKRN2;RNPS1;TAF6;NFKBIB
34,GO_Biological_Process_2025,Replication Fork Processing (GO:0031297),28/48,2.7916093338231828e-11,3.487916461945365e-09,0,0,7.411608832807571,180.11556724660488,MUS81;BLM;MRE11;PCNA;NUCKS1;BRCA1;BRCA2;PRIMPOL;EME1;EXO1;RBBP8;POLK;BARD1;GEN1;ZRANB3;CENPX;PARP1;DDX11;DONSON;RECQL;TRAIP;FAM111A;MMS22L;RAD51;RFWD3;TIMELESS;DNA2;ASF1A
35,GO_Biological_Process_2025,Regulation of Mitotic Metaphase/Anaphase Transition (GO:0030071),29/51,2.9542402924592593e-11,3.5885813330345393e-09,0,0,6.979833041682205,169.2274096546897,RB1;SMARCB1;ANAPC15;ANAPC11;CDC20;DUSP12;CCNB1;CDC23;BCL7C;BCL7B;DPF2;MAP3K20;FBXO5;BRD7;DLGAP5;CDK5RAP2;SMARCE1;PBRM1;SMARCC1;SMARCC2;UBE2C;PLK1;KNL1;CDC6;SMARCA4;CENPE;ESPL1;CDC16;ANAPC5
36,GO_Biological_Process_2025,"Regulation of mRNA Splicing, via Spliceosome (GO:0048024)",43/97,3.7292187320534766e-11,4.407533382505366e-09,0,0,4.227058754475554,101.50113775161184,KHDRBS1;DDX5;DAZAP1;RBM8A;THUMPD2;HNRNPU;RBM3;PTBP1;RBM15B;PUF60;U2AF2;TRA2B;HNRNPA1;ARGLU1;SRSF10;PRMT5;TIA1;RBFOX2;RBPMS;WTAP;CIRBP;MAGOHB;SRRM1;WDR77;HNRNPL;SMU1;REST;RBMXL1;HNRNPK;SNW1;SON;THRAP3;CLNS1A;SRSF2;SRSF3;SRSF4;RNPS1;NUP98;RBM23;SRSF7;RBMX;SF1;SRSF9
37,GO_Biological_Process_2025,Recombinational Repair (GO:0000725),44/101,4.51141674051694e-11,5.159213325336137e-09,0,0,4.098276763563951,97.62843098450436,BLM;FEN1;MRE11;PSMD14;MCM8;UHRF1;ZMYND8;NUCKS1;SMC6;BRCA1;HTATSF1;BRCA2;RAD54B;RAD51AP1;RECQL4;PPP4C;KAT5;SFR1;POGZ;REV3L;RBBP8;TOPBP1;GEN1;XRCC6;RMI2;SLF2;ZGRF1;XRCC5;RMI1;XRCC2;XRCC3;RECQL;INIP;MORF4L1;MMS22L;SFPQ;NSMCE4A;RAD51C;RAD51;RFWD3;NABP2;UBE2N;AUNIP;RHNO1
38,GO_Biological_Process_2025,Positive Regulation of Double-Strand Break Repair (GO:2000781),42/94,4.601173557926123e-11,5.159213325336137e-09,0,0,4.286706639368236,102.03272568544506,MRE11;SMARCB1;MEAF6;PRKDC;PNKP;RNF8;YEATS4;FOXM1;RAD51AP1;ING3;KAT5;VPS72;BCL7C;RUVBL2;BCL7B;RUVBL1;DPF2;EPC2;BRD8;DMAP1;BRD7;LDLR;SMARCE1;PBRM1;SMARCC1;SMARCC2;SLF2;PARP1;FUS;DDX11;FANCB;SMARCA4;MAD2L2;MORF4L1;RNF126;MORF4L2;SHLD1;TIMELESS;UBE2V2;UBE2N;HDGFL2;WRAP53
39,GO_Biological_Process_2025,Cytoskeleton-Dependent Cytokinesis (GO:0061640),39/84,5.359427893804384e-11,5.859194544901642e-09,0,0,4.597256515775034,108.72318018664672,ARL3;DCTN3;VPS4A;CDCA8;CENPA;SEPTIN11;AURKB;RACGAP1;VPS72;STMN1;NUSAP1;ECT2;MYH10;CEP55;SPTBN1;SEPTIN1;EXOC7;SEPTIN2;PLK1;CKAP2;SEPTIN5;SEPTIN6;KIF23;RHOC;SEPTIN9;TTC19;RHOA;SEPTIN7;SEPTIN8;ANLN;SON;ESPL1;INCENP;KIF4A;BIRC5;EXOC6;KIF20A;STAMBP;EXOC1
40,GO_Biological_Process_2025,Regulation of Mitotic Cell Cycle (GO:0007346),50/124,6.814026882648738e-11,7.267741355566568e-09,0,0,3.5904392321164877,84.05021758647906,RB1;YWHAE;BTG3;INTS13;CDKN1B;GMNN;HNRNPU;MKI67;CKS1B;CDC20;CDC23;CDC27;RCC1;NEK2;FBXO5;CDK5RAP3;DLGAP5;PRMT5;BORA;CDC25C;MASTL;CDC25B;CKS2;BIRC5;ANAPC5;KIF20B;ANAPC2;ANAPC15;CDCA2;PDXP;IQGAP1;FBXO43;PKMYT1;TTL;ANAPC10;ANAPC11;AURKA;SDCBP;CCNB1;FZR1;PDZD2;HSF1;BRD7;EIF4E;NEK7;PLK1;ERCC3;CDC16;CDK2;MAD2L1
41,GO_Biological_Process_2025,Nucleocytoplasmic Transport (GO:0006913),28/50,1.0629876422861192e-10,1.106772609456476e-08,0,0,6.737023229136794,154.71417180257447,NUP205;POM121;CDKN1B;NUP107;ANP32A;NUP160;GLE1;RBM15B;XPO1;RSRC1;NUP42;NUP85;NUP62;TPR;HNRNPA1;NDC1;SEC13;UBE2I;NUP133;NUP155;CDPF1;RANGAP1;LSG1;NUP50;NUP54;NUP98;NUP58;NUP37
42,GO_Biological_Process_2025,mRNA Metabolic Process (GO:0016071),43/101,1.8394100757588038e-10,1.8706372700681978e-08,0,0,3.934597518990109,88.19953551382703,SF3B4;TCERG1;DDX5;SF3B2;GEMIN2;SRSF1;HNRNPR;USP39;PRPF8;U2AF2;EXOSC9;PCBP2;ZC3H13;EXOSC3;HNRNPA0;SF3A3;SF3A1;PNPT1;SF3A2;SSB;WTAP;SCAF11;NSUN2;CNOT10;LSM5;HNRNPAB;LSM3;LSM2;NUDT21;SFPQ;LSM6;SON;HNRNPA2B1;DXO;SRSF4;SRSF5;CBLL1;SRSF7;TP53;HSPA1B;TRMT61B;SRSF9;HSPA1A
43,GO_Biological_Process_2025,Mitotic Cell Cycle Phase Transition (GO:0044772),46/113,2.6675560812314317e-10,2.6511869870966026e-08,0,0,3.6452098643836655,80.35751489146915,KHDRBS1;CDKN1B;CCNI;CCNF;PKMYT1;FOXM1;ACVR1B;ARPP19;AURKA;CCNB2;CCND3;CCNB1;CDC23;PPME1;CHEK2;CDC27;ENSA;RCC1;E2F3;POLE;EIF4E;UBE2C;PLK1;CDPF1;CDC7;UBE2A;CDC25C;MASTL;CDC25A;CDC25B;CCNA2;LATS1;WEE1;MELK;CDK6;DBF4;CCNE2;CDK4;UBE2S;CCNG2;CDK2;CDK1;TACC3;BIRC5;ANAPC2;CDKN3
44,GO_Biological_Process_2025,Spliceosomal snRNP Assembly (GO:0000387),23/37,2.7709051989868166e-10,2.6927040967043004e-08,0,0,8.686704161979753,191.1654916143188,PRMT5;PRMT7;USP4;GEMIN2;LIN9;PRPF19;PRPF8;LSM4;LSM2;WDR77;COIL;SART3;CLNS1A;SNRPG;CD2BP2;PRPF31;SNRPE;SNRPD3;GEMIN7;GEMIN8;SNRPC;SRSF10;SNRPB
45,GO_Biological_Process_2025,Import Into Nucleus (GO:0051170),35/75,4.3281755855216737e-10,4.114589529453539e-08,0,0,4.636974391400569,99.97643610880728,IPO11;POM121;NUP107;CSE1L;HIKESHI;PTTG1IP;STK4;IPO7;PHB2;IPO9;NUP85;NUP62;TPR;AKT1;E2F3;KPNA5;KPNA2;TNPO1;HNRNPA1;MAP4K5;KPNA3;AKIRIN2;SEC13;NUP133;NUP155;RANBP17;CDPF1;NUTF2;RANBP6;SNUPN;NUP50;BCL3;NUP98;KPNB1;RAN
46,GO_Biological_Process_2025,Regulation of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266),16/20,4.47999847508358e-10,4.1683049641575526e-08,0,0,21.11627906976744,454.5538424953081,GEN1;XRCC3;CDCA8;KNL1;SKA3;AURKB;NDC80;SKA1;DUSP12;DYNC1LI1;CCNB1;INCENP;TPR;BIRC5;CDK5RAP2;MAD2L1
47,GO_Biological_Process_2025,Mitotic DNA Damage Checkpoint Signaling (GO:0044773),30/59,5.53859480980398e-10,4.8818539104866786e-08,0,0,5.477076802507837,116.73901802654312,MUS81;MDC1;BLM;MRE11;PRKDC;BRCA1;TRIAP1;BRCC3;BABAM1;FZR1;EME1;CHEK2;CHEK1;TOPBP1;CLSPN;ZNF367;CDK5RAP3;TIPIN;PLK1;DONSON;CDPF1;FOXN3;TICRR;FANCD2;RFWD3;CDK2;CDK1;ZNF830;DTL;TP53
48,GO_Biological_Process_2025,Nuclear Chromosome Segregation (GO:0098813),15/18,5.58181329806389e-10,4.8818539104866786e-08,0,0,26.388627081369776,562.2449879629139,TOP2A;MAP1S;GMNN;SPICE1;KIF22;SKA3;NDC80;SKA1;LATS1;CENPF;INCENP;TRAPPC12;KIF2C;FAM83D;CENPQ
49,GO_Biological_Process_2025,Positive Regulation of Chromosome Segregation (GO:0051984),15/18,5.58181329806389e-10,4.8818539104866786e-08,0,0,26.388627081369776,562.2449879629139,NUMA1;NCAPH2;NCAPG2;NCAPG;CDC6;SMC6;SMC4;NCAPH;SIRT2;CCNB1;KAT5;CDK1;NCAPD2;NCAPD3;RAD18
50,GO_Biological_Process_2025,Protein Localization to Nucleus (GO:0034504),49/127,6.481562147097308e-10,5.557621817501281e-08,0,0,3.336329807590525,70.58636066286762,YWHAE;IPO11;INTS13;NUP107;CSE1L;HNRNPU;HIKESHI;IPO7;PHB2;LMNB2;LMNB1;HHEX;IPO9;NUP62;AKT1;KPNA5;KPNA2;TNPO1;KPNA3;SKP1;SEC13;NUP133;NUTF2;SUPT7L;TOPORS;CTDNEP1;NUP50;NUP98;KPNB1;POM121;NOL8;PTTG1IP;STK4;RRP7A;TBRG1;NUP85;TPR;E2F3;GBP2;MAP4K5;AKIRIN2;NUP155;PLK1;RANBP17;RANBP6;BCL3;PAF1;TAF3;RAN
51,GO_Biological_Process_2025,Positive Regulation of DNA Biosynthetic Process (GO:2000573),24/41,6.640225047158304e-10,5.5841738713890896e-08,0,0,7.465806738574447,157.77269194862853,CCT3;RFC5;CCT2;HSP90AA1;RFC3;PCNA;RFC4;RFC2;DSCC1;PTGES3;CHTF18;CCT6A;CHTF8;DKC1;TCP1;USP1;HNRNPD;POT1;CCT8;CCT7;HNRNPA1;CCT5;CCT4;WRAP53
52,GO_Biological_Process_2025,Spliceosomal Complex Assembly (GO:0000245),31/63,8.23454178269331e-10,6.794273814286389e-08,0,0,5.129756078307547,107.30174053473904,SF3B4;SF3B2;SF3B3;DDX46;SF3B6;SRSF1;PRPF19;USP39;HTATSF1;PUF60;U2AF2;SNIP1;KHDC4;SNRPD3;SF3B1;SRSF10;SF3A3;SF3A1;SF3A2;SCAF11;PHF5A;DDX39B;SNRPG;SNRPA1;SNRPE;SRSF5;SNRNP200;LUC7L2;SF1;SNRPB;SRSF9
53,GO_Biological_Process_2025,Regulation of Double-Strand Break Repair (GO:2000779),39/91,1.0090511525979575e-09,8.171445722797905e-08,0,0,3.97673314339981,82.3750659921321,MRE11;SMARCB1;MEAF6;YEATS4;FOXM1;RAD51AP1;ING3;PPP4C;KAT5;PPP4R2;VPS72;BCL7C;RUVBL2;FIGNL1;BCL7B;CHEK1;RUVBL1;DPF2;EPC2;BRD8;DMAP1;BRD7;SMARCE1;PBRM1;SMARCC1;SMARCC2;SLF2;DDX11;PPP4R3A;DEK;SMARCA4;MORF4L1;RAD51;MORF4L2;TIMELESS;UBE2V2;UBE2N;POT1;WRAP53
54,GO_Biological_Process_2025,U2-type Prespliceosome Assembly (GO:1903241),17/23,1.0713647241824655e-09,8.518323525181676e-08,0,0,14.960285025673269,308.99470208269474,SF3A3;SF3B4;SF3A1;SF3B2;SF3A2;SF3B3;DDX46;SF3B6;HTATSF1;PHF5A;SNRPG;SNIP1;SNRPA1;SNRPE;SNRPD3;SF3B1;SNRPB
55,GO_Biological_Process_2025,RNA Export From Nucleus (GO:0006405),32/67,1.1556813410714231e-09,9.024633043759525e-08,0,0,4.842017868423428,99.64183154247957,POM121;NUP107;RBM8A;EIF4A3;PHAX;NUP160;GLE1;HHEX;RBM15B;XPO1;NUP85;NUP62;TPR;HNRNPA1;EIF4E;CHTOP;SSB;NUP133;NUP155;ALYREF;THOC3;THOC2;THOC5;MAGOHB;THOC6;DDX19B;DDX39A;DDX39B;HNRNPA2B1;SRSF3;NUP98;RAN
56,GO_Biological_Process_2025,Regulation of G2/M Transition of Mitotic Cell Cycle (GO:0010389),22/37,2.2784900852110038e-09,1.748041603969776e-07,0,0,7.752183039462636,154.26652658511907,AVEN;RRM1;KIF14;CDC7;CDPF1;PKMYT1;CDC25C;CDC25A;RAB11A;CDC25B;CCNB1;CENPF;WEE1;CDK6;RAD51C;CDK4;PDIK1L;CDK2;CDK1;FBXO5;DTL;BRD4
57,GO_Biological_Process_2025,"RNA Splicing, via Transesterification Reactions (GO:0000375)",17/24,3.1228087547106822e-09,2.354490117991348e-07,0,0,12.822337988952262,251.1195014587766,SF3A3;SF3B4;SF3B3;SCAF11;GEMIN2;LSM1;WDR83;PRPF8;SRRM1;PRPF4;SNRNP40;TRA2B;SRSF4;SF3B1;SLU7;SMNDC1;SRSF10
58,GO_Biological_Process_2025,Centromere Complex Assembly (GO:0034508),13/15,3.335794855806741e-09,2.472445916007268e-07,0,0,34.285714285714285,669.2075948024049,CENPT;CENPV;CENPW;MIS12;HJURP;CENPC;CENPE;CENPF;MIS18A;NASP;POGZ;OIP5;DLGAP5
59,GO_Biological_Process_2025,Regulation of Double-Strand Break Repair via Homologous Recombination (GO:0010569),35/80,3.7079859100525743e-09,2.702503730776651e-07,0,0,4.120525520778445,79.99084301288234,PARPBP;MEAF6;MAGEF1;RNF8;CGAS;YEATS4;RAD51AP1;ING3;PPP4C;KAT5;PPP4R2;VPS72;RUVBL2;FIGNL1;CHEK1;RUVBL1;EPC2;POLK;BRD8;DMAP1;RMI2;PARP1;FUS;ACTL6A;PLK1;FANCB;MAD2L2;MORF4L1;RNF126;RAD51;MORF4L2;SHLD1;TIMELESS;HDGFL2;WRAP53
60,GO_Biological_Process_2025,Nuclear Transport (GO:0051169),22/38,4.5926448388975085e-09,3.292399324671935e-07,0,0,7.267238664987405,139.52233261832197,NDC1;NUP205;POM121;SEC13;NUP107;ANP32A;NUP133;NUP155;NUP160;GLE1;RBM15B;XPO1;NUP42;NUP85;RSRC1;NUP50;NUP62;TPR;NUP54;NUP98;NUP58;NUP37
61,GO_Biological_Process_2025,Regulation of Mitotic Cell Cycle Phase Transition (GO:1901990),37/88,5.084774032879655e-09,3.5864059428681824e-07,0,0,3.8445701596044937,73.41981495386655,CDKN1B;SMARCB1;KIF14;AURKA;ZFP36L1;PPP2CA;CDC23;BCL7C;BCL7B;DPF2;E2F1;MAP3K20;KNTC1;BRD7;ZNF367;TMEM14B;CDKN2D;SMARCE1;PBRM1;SMARCC1;SMARCC2;CDKN2C;UBE2C;PLK1;CDPF1;CDC6;SIRT2;SMARCA4;ANLN;CENPE;CENPF;CDK6;ERCC3;CDK4;CDK2;PSME1;PSME2
62,GO_Biological_Process_2025,Regulation of Cell Cycle Process (GO:0010564),52/146,5.294235947761341e-09,3.674872031676245e-07,0,0,2.937928609108493,55.98706890042655,SMARCB1;ZWILCH;CCP110;KIF11;MKI67;BCL7C;CHEK1;BCL7B;DPF2;ZNF207;RCC1;KNTC1;NEK2;FBXO5;PRMT5;SMARCC1;TIPIN;PBRM1;BORA;SMARCC2;PRPF40A;CDC25C;KNSTRN;DBF4;BIN1;KIF2C;KIF20A;KIF20B;CDCA2;PDXP;FBXO43;PKMYT1;AURKB;AURKA;PDZD2;RACGAP1;ECT2;BRD7;BUB1;SMARCE1;SPAG5;PLK1;HMGA2;CDK11B;RAB11A;SMARCA4;PRC1;CALM3;CCDC66;CALM1;CALM2;CDK16
63,GO_Biological_Process_2025,Mitotic G2/M Transition Checkpoint (GO:0044818),25/48,7.97664568186409e-09,5.450292432311198e-07,0,0,5.7478863782732015,107.17938799180956,BLM;MRE11;BRCA1;BRCC3;BABAM1;FZR1;CHEK1;RBBP8;CLSPN;NAE1;TOPBP1;ZNF367;CDK5RAP3;BARD1;PLK1;DONSON;CDPF1;CDC6;FOXN3;INIP;TICRR;CDK1;NABP2;ZNF830;DTL
64,GO_Biological_Process_2025,Establishment of Mitotic Spindle Localization (GO:0040001),21/36,8.566636243500141e-09,5.763369275819403e-07,0,0,7.397481901164621,137.4111163998084,GPSM2;HDAC3;NUMA1;DYNLT1;NDE1;PLK1;BCCIP;CENPA;NDC80;NSFL1C;KAT5;ESPL1;SAPCD2;NUSAP1;SPDL1;CCDC66;MAPRE1;KPNB1;CDK5RAP2;NDEL1;MAD2L1
65,GO_Biological_Process_2025,Mitotic Cytokinesis (GO:0000281),29/62,1.2552255523369661e-08,8.316820212681139e-07,0,0,4.650171643860505,84.60227218959116,ARL3;CDCA8;CENPA;AURKB;RACGAP1;VPS72;STMN1;NUSAP1;ECT2;MYH10;CEP55;SPTBN1;EXOC7;PLK1;CKAP2;SEPTIN6;KIF23;RHOC;TTC19;ANLN;SON;ESPL1;INCENP;KIF4A;BIRC5;EXOC6;KIF20A;STAMBP;EXOC1
66,GO_Biological_Process_2025,Protein Import Into Nucleus (GO:0006606),34/80,1.5175729221496538e-08,9.904994609791697e-07,0,0,3.9143077007640303,70.47150661340484,IPO11;POM121;NUP107;CSE1L;HIKESHI;PTTG1IP;STK4;IPO7;PHB2;IPO9;NUP85;NUP62;TPR;AKT1;E2F3;KPNA5;KPNA2;TNPO1;MAP4K5;KPNA3;AKIRIN2;SEC13;NUP133;NUP155;MMAB;RANBP17;NUTF2;RANBP6;NUP50;BCL3;NUP54;NUP98;KPNB1;RAN
67,GO_Biological_Process_2025,Cell Cycle G2/M Phase Transition (GO:0044839),23/43,1.6258923441541046e-08,1.0455922383802797e-06,0,0,6.07851968503937,109.01596468754032,KHDRBS1;PLK1;UBE2A;FOXM1;PKMYT1;CDC25C;MASTL;ARPP19;AURKB;CDC25A;AURKA;CDC25B;CCNA2;LATS1;CCNB1;WEE1;MELK;PPME1;CHEK2;ENSA;CDK2;CDK1;BIRC5
68,GO_Biological_Process_2025,G2/M Transition of Mitotic Cell Cycle (GO:0000086),22/40,1.6867721468708047e-08,1.0690224055458013e-06,0,0,6.458998040862021,115.6022685994964,KHDRBS1;PLK1;UBE2A;FOXM1;PKMYT1;CDC25C;MASTL;ARPP19;CDC25A;AURKA;CDC25B;CCNA2;LATS1;CCNB1;WEE1;MELK;PPME1;CHEK2;ENSA;CDK2;CDK1;BIRC5
69,GO_Biological_Process_2025,DNA Replication Initiation (GO:0006270),15/21,2.288431112067912e-08,1.4296156075818545e-06,0,0,13.19195727301288,232.08365409695537,PRIM2;MCM7;PRIM1;MCM10;CDC6;NOC3L;ORC4;POLA1;POLA2;CDC45;ORC6;ORC3;MCM3;MCM5;TOPBP1
70,GO_Biological_Process_2025,DNA-templated DNA Replication Maintenance of Fidelity (GO:0045005),23/44,2.8910031273109964e-08,1.780613616300139e-06,0,0,5.788721409823772,100.48686183766834,MUS81;GEN1;ZRANB3;BLM;TIPIN;PCNA;CENPX;MCM8;DDX11;DONSON;RECQL;NUCKS1;PRIMPOL;TRAIP;FAM111A;MMS22L;RAD51;EME1;POLD1;RFWD3;TIMELESS;POLK;POLE
71,GO_Biological_Process_2025,Regulation of Mitotic Spindle Organization (GO:0060236),22/41,3.089769110574209e-08,1.8766056000751413e-06,0,0,6.118686199125016,105.80789737678325,GPSM2;RIPOR2;STIL;BORA;NUMA1;VTA1;PLK1;HNRNPU;GNAI1;TPX2;PSRC1;CHMP1B;CHMP1A;NUP62;TPR;CHMP2B;SASS6;TACC3;RCC1;HSPA1B;CHMP5;HSPA1A
72,GO_Biological_Process_2025,Positive Regulation of Protein Localization to Nucleus (GO:1900182),32/75,3.568088039527022e-08,2.1374313694317355e-06,0,0,3.939296889920522,67.55362697858229,HDAC3;PARK7;TTF2;EFCAB7;IPO7;FZR1;TRIM28;BAG3;TPR;CCT8;DMAP1;CCT7;ECT2;CDK5RAP3;CCT5;JAK1;CCT4;CCT3;CCT2;TCF7L2;TGFB1;DTX3L;JUP;LIMK2;MCRS1;PLK1;PARP9;CCT6A;TCP1;CDK1;RAN;RBM22
73,GO_Biological_Process_2025,Establishment of Protein Localization to Organelle (GO:0072594),36/90,3.908170562145354e-08,2.3095175497650856e-06,0,0,3.531098460889732,60.23210524223611,IPO11;POM121;RALA;NUP107;CSE1L;HIKESHI;PTTG1IP;STK4;IPO7;PHB2;NEURL1B;IPO9;NUP85;NUP62;TPR;AKT1;E2F3;KPNA5;KPNA2;TNPO1;MAP4K5;KPNA3;AKIRIN2;SEC13;NUP133;NUP155;RANBP17;NUTF2;RANBP6;RAB11A;GOLPH3;NUP50;BCL3;NUP98;KPNB1;RAN
74,GO_Biological_Process_2025,Mitotic G2 DNA Damage Checkpoint Signaling (GO:0007095),18/30,5.488228842940615e-08,3.200003297357241e-06,0,0,7.919811320754717,132.40400087864091,BLM;MRE11;PLK1;DONSON;CDPF1;BRCA1;BRCC3;FOXN3;TICRR;BABAM1;FZR1;CHEK1;CDK1;CLSPN;TOPBP1;ZNF367;DTL;CDK5RAP3
75,GO_Biological_Process_2025,'De Novo' Post-Translational Protein Folding (GO:0051084),20/36,6.041420763077875e-08,3.4497453727981266e-06,0,0,6.602422907488987,109.7457477932603,CCT3;CCT2;HSPA8;ST13;PTGES3;SELENOF;HSPA2;HSPE1;HSPA13;CCT6A;DNAJB1;DNAJC7;TCP1;CCT8;SDF2;CCT7;CCT5;HSPA1B;CCT4;HSPA1A
76,GO_Biological_Process_2025,Positive Regulation of Telomere Maintenance via Telomerase (GO:0032212),15/22,6.122746444201944e-08,3.4497453727981266e-06,0,0,11.306718728961895,187.7895599565496,CCT3;CCT2;HSP90AA1;PTGES3;CCT6A;DKC1;TCP1;HNRNPD;POT1;CCT8;CCT7;HNRNPA1;CCT5;CCT4;WRAP53
77,GO_Biological_Process_2025,Membraneless Organelle Assembly (GO:0140694),48/139,6.153216077709899e-08,3.4497453727981266e-06,0,0,2.798283621140764,46.46187815646953,DDX6;DAZAP2;HDAC3;MIS12;C9ORF72;CENPA;CENPC;HAUS8;PPP2R1A;CHEK2;OGFOD1;POGZ;G3BP1;NUP62;RCC1;NEK2;E2F4;SAC3D1;DLGAP5;CENPT;TIA1;DBNL;CENPW;FUS;STARD9;NEK7;CIRBP;HAUS4;PRRC2C;HAUS3;HAUS6;HAUS5;EIF2S1;LSM4;LSM3;HAUS2;PATL1;HAUS1;ANLN;SQLE;CENPE;CENPF;BIN2;PSPC1;TUBGCP3;MAPRE1;MAPRE2;CDS2
78,GO_Biological_Process_2025,Positive Regulation of Mitotic Sister Chromatid Separation (GO:1901970),12/15,7.752820280207823e-08,4.291529504474532e-06,0,0,21.091023226616446,345.31539432298325,RB1;CDC20;CDC23;ESPL1;UBE2C;INCENP;CDC16;CDCA8;BIRC5;ANAPC5;AURKB;DLGAP5
79,GO_Biological_Process_2025,Positive Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904358),16/25,8.415941300107628e-08,4.600363913171332e-06,0,0,9.382219428731055,152.84154345037405,CCT3;CCT2;HSP90AA1;PTGES3;CCT6A;DKC1;HNRNPA2B1;TCP1;HNRNPD;POT1;CCT8;CCT7;HNRNPA1;CCT5;CCT4;WRAP53
80,GO_Biological_Process_2025,Regulation of DNA Metabolic Process (GO:0051052),42/116,8.918325502070503e-08,4.814794743278309e-06,0,0,3.008323913266879,48.83283614281046,INO80C;SF3B3;MEAF6;DSCC1;GMNN;JADE1;NUCKS1;SMC6;BRCC3;BRCA1;SMC3;HDAC8;BABAM1;ING4;CHRAC1;RUVBL2;ORC3;RUVBL1;USP1;SMARCAD1;FBXO5;KPNA2;POLH;BARD1;SLF2;TAF12;XRCC5;MCRS1;ACTL6A;YLPM1;ESCO2;SUPT7L;SUPT3H;UCHL5;CCNA2;NSMCE4A;SUB1;TADA3;UBE2V2;UBE2N;TAF6;UBE2V1
81,GO_Biological_Process_2025,Positive Regulation of Chromosome Separation (GO:1905820),11/13,9.793490063914564e-08,5.175315359500829e-06,0,0,28.99278318167556,467.9134509248903,NUMA1;INCENP;NCAPH2;NCAPG2;CDCA8;NCAPG;BIRC5;NCAPD2;NCAPD3;SMC4;NCAPH
