,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
128,GO_Biological_Process_2025,Regulation of mRNA Stability (GO:0043488),4/80,0.017980916792384,0.2132761536866848,0,0,4.2092426187419765,16.914606847274353,LARP1;APEX1;TENT5A;PABPC1
129,GO_Biological_Process_2025,Extracellular Matrix Disassembly (GO:0022617),3/45,0.018615984783386,0.2132761536866848,0,0,5.699248120300752,22.70429233192232,MMP2;CTSG;ELANE
130,GO_Biological_Process_2025,Regulation of B Cell Proliferation (GO:0030888),3/45,0.018615984783386,0.2132761536866848,0,0,5.699248120300752,22.70429233192232,IRS2;MNDA;TNFSF13B
131,GO_Biological_Process_2025,DNA Conformation Change (GO:0071103),2/17,0.0187042134455941,0.2132761536866848,0,0,10.61021505376344,42.21811426803006,TOP2B;TOP1MT
132,GO_Biological_Process_2025,G Protein-Coupled Acetylcholine Receptor Signaling Pathway (GO:0007213),2/17,0.0187042134455941,0.2132761536866848,0,0,10.61021505376344,42.21811426803006,GRK2;GNAQ
133,GO_Biological_Process_2025,TORC1 Signaling (GO:0038202),2/17,0.0187042134455941,0.2132761536866848,0,0,10.61021505376344,42.21811426803006,LARP1;LAMTOR4
134,GO_Biological_Process_2025,Cell Junction Maintenance (GO:0034331),2/17,0.0187042134455941,0.2132761536866848,0,0,10.61021505376344,42.21811426803006,CHCHD10;PRTN3
135,GO_Biological_Process_2025,Defense Response to Symbiont (GO:0140546),2/17,0.0187042134455941,0.2132761536866848,0,0,10.61021505376344,42.21811426803006,PRTN3;LYZ
136,GO_Biological_Process_2025,Aerobic Respiration (GO:0009060),4/81,0.0187346334874363,0.2132761536866848,0,0,4.154365959244008,16.523497936280656,NDUFB9;UQCRB;CHCHD10;ATP5F1D
137,GO_Biological_Process_2025,Positive Regulation of Organelle Organization (GO:0010638),4/81,0.0187346334874363,0.2132761536866848,0,0,4.154365959244008,16.523497936280656,PYCARD;PRKN;TOM1;CHCHD10
138,GO_Biological_Process_2025,Regulation of Interleukin-1 Beta Production (GO:0032651),4/82,0.0195076729437572,0.2173439213360736,0,0,4.100896393579321,16.14501342107586,PYCARD;SERPINB1;HSPB1;AZU1
139,GO_Biological_Process_2025,Regulation of Fibroblast Proliferation (GO:0048145),3/46,0.0197350363986996,0.2173439213360736,0,0,5.566425007061482,21.850220537713515,MYC;S100A6;EREG
140,GO_Biological_Process_2025,Regulation of Intrinsic Apoptotic Signaling Pathway (GO:2001242),3/46,0.0197350363986996,0.2173439213360736,0,0,5.566425007061482,21.850220537713515,PYCARD;RACK1;P4HB
141,GO_Biological_Process_2025,Homotypic Cell-Cell Adhesion (GO:0034109),3/46,0.0197350363986996,0.2173439213360736,0,0,5.566425007061482,21.850220537713515,ACTN1;HSPB1;FLNA
142,GO_Biological_Process_2025,Proteolysis (GO:0006508),9/321,0.0200453059973603,0.2173439213360736,0,0,2.32660389403128,9.096463463056091,SRGN;MMP2;CTSG;PRSS57;PRTN3;AZU1;CTSD;OGT;ELANE
143,GO_Biological_Process_2025,"Retrograde Protein Transport, ER to Cytosol (GO:0030970)",2/18,0.0208709376424231,0.2173439213360736,0,0,9.946572580645162,38.48724438149855,SEC61B;HSP90B1
144,GO_Biological_Process_2025,Negative Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102),2/18,0.0208709376424231,0.2173439213360736,0,0,9.946572580645162,38.48724438149855,HSPA5;RACK1
145,GO_Biological_Process_2025,Negative Regulation of Translational Initiation (GO:0045947),2/18,0.0208709376424231,0.2173439213360736,0,0,9.946572580645162,38.48724438149855,LARP1;EIF3E
146,GO_Biological_Process_2025,Peptide Antigen Assembly With MHC Protein Complex (GO:0002501),2/18,0.0208709376424231,0.2173439213360736,0,0,9.946572580645162,38.48724438149855,HLA-A;CALR
147,GO_Biological_Process_2025,Positive Regulation of Homotypic Cell-Cell Adhesion (GO:0034112),2/18,0.0208709376424231,0.2173439213360736,0,0,9.946572580645162,38.48724438149855,EMILIN2;CTSG
148,GO_Biological_Process_2025,Positive Regulation of Lymphocyte Migration (GO:2000403),2/18,0.0208709376424231,0.2173439213360736,0,0,9.946572580645162,38.48724438149855,PYCARD;P4HB
149,GO_Biological_Process_2025,Protein Import Into Mitochondrial Matrix (GO:0030150),2/18,0.0208709376424231,0.2173439213360736,0,0,9.946572580645162,38.48724438149855,PAM16;ROMO1
150,GO_Biological_Process_2025,Positive Regulation of Cytokine-Mediated Signaling Pathway (GO:0001961),3/47,0.0208904723881267,0.2173439213360736,0,0,5.439639308060361,21.04303844948052,PRKN;C1QTNF4;GFI1
151,GO_Biological_Process_2025,Positive Regulation of Angiogenesis (GO:0045766),5/126,0.021127216927362,0.2183609065321431,0,0,3.3106763366503627,12.769918146981734,MYDGF;GRN;HSPB1;EMILIN2;RUNX1
152,GO_Biological_Process_2025,Positive Regulation of Endocytosis (GO:0045807),4/85,0.0219439293200259,0.224668379550767,0,0,3.948409113720767,15.080019731911884,PYCARD;CYBA;AZU1;CALR
153,GO_Biological_Process_2025,Alpha-Beta T Cell Activation (GO:0046631),2/19,0.0231366433650133,0.224668379550767,0,0,9.36100569259962,35.256707951904446,NKG7;HLA-A
154,GO_Biological_Process_2025,Antigen Processing and Presentation of Peptide Antigen via MHC Class I (GO:0002474),2/19,0.0231366433650133,0.224668379550767,0,0,9.36100569259962,35.256707951904446,HLA-A;CALR
155,GO_Biological_Process_2025,Dopamine Metabolic Process (GO:0042417),2/19,0.0231366433650133,0.224668379550767,0,0,9.36100569259962,35.256707951904446,PRKN;COMT
156,GO_Biological_Process_2025,Maintenance of Protein Localization in Organelle (GO:0072595),2/19,0.0231366433650133,0.224668379550767,0,0,9.36100569259962,35.256707951904446,HSPA5;CHCHD10
157,GO_Biological_Process_2025,Microglial Cell Activation (GO:0001774),2/19,0.0231366433650133,0.224668379550767,0,0,9.36100569259962,35.256707951904446,GRN;AZU1
158,GO_Biological_Process_2025,Nucleoside Phosphate Biosynthetic Process (GO:1901293),2/19,0.0231366433650133,0.224668379550767,0,0,9.36100569259962,35.256707951904446,NME2;NME3
159,GO_Biological_Process_2025,Positive Regulation of Activated T Cell Proliferation (GO:0042104),2/19,0.0231366433650133,0.224668379550767,0,0,9.36100569259962,35.256707951904446,PYCARD;IGFBP2
160,GO_Biological_Process_2025,Positive Regulation of Mitophagy (GO:1901526),2/19,0.0231366433650133,0.224668379550767,0,0,9.36100569259962,35.256707951904446,PRKN;TOMM7
161,GO_Biological_Process_2025,Cellular Component Disassembly (GO:0022411),3/49,0.0233105957140515,0.224668379550767,0,0,5.202605175145221,19.55579826001656,MMP2;CTSG;ELANE
162,GO_Biological_Process_2025,Positive Regulation of Smooth Muscle Cell Proliferation (GO:0048661),3/49,0.0233105957140515,0.224668379550767,0,0,5.202605175145221,19.55579826001656,MMP2;ELANE;EREG
163,GO_Biological_Process_2025,Regulation of Tumor Necrosis Factor Production (GO:0032680),5/131,0.0245031552814881,0.2324149042321983,0,0,3.178490443796566,11.788872883476053,PYCARD;C1QTNF4;HSPB1;CYBA;AZU1
164,GO_Biological_Process_2025,T Cell Receptor Signaling Pathway (GO:0050852),4/88,0.0245581630188064,0.2324149042321983,0,0,3.8068137824235375,14.110758423861396,FYB1;INPP5D;HLA-A;PRAM1
165,GO_Biological_Process_2025,Positive Regulation of Endothelial Cell Migration (GO:0010595),4/88,0.0245581630188064,0.2324149042321983,0,0,3.8068137824235375,14.110758423861396,GRN;HSPB1;CALR;MAPK14
166,GO_Biological_Process_2025,Regulation of Necroptotic Process (GO:0060544),2/20,0.0254985384266288,0.2370307921197273,0,0,8.840501792114695,32.436986984940496,PRKN;OGT
167,GO_Biological_Process_2025,Hydrogen Peroxide Catabolic Process (GO:0042744),2/20,0.0254985384266288,0.2370307921197273,0,0,8.840501792114695,32.436986984940496,PRDX5;MPO
168,GO_Biological_Process_2025,Lysosomal Lumen Acidification (GO:0007042),2/20,0.0254985384266288,0.2370307921197273,0,0,8.840501792114695,32.436986984940496,GRN;RNASEK
169,GO_Biological_Process_2025,Response to Glucose (GO:0009749),3/51,0.0258763547492888,0.2391279606537221,0,0,4.9853238866396765,18.21849559111488,RACK1;IRS2;OGT
170,GO_Biological_Process_2025,Translation (GO:0006412),7/232,0.0270304780163774,0.2453382822991067,0,0,2.499771376314586,9.026150073303151,EEF1G;GADD45GIP1;NACA;RACK1;RRBP1;FAU;UBA52
171,GO_Biological_Process_2025,Positive Regulation of TORC1 Signaling (GO:1904263),3/52,0.027213765077542,0.2453382822991067,0,0,4.883334710402379,17.599696343770667,SIK3;LAMTOR4;OGT
172,GO_Biological_Process_2025,Positive Regulation of Reactive Oxygen Species Metabolic Process (GO:2000379),3/52,0.027213765077542,0.2453382822991067,0,0,4.883334710402379,17.599696343770667,CYBA;ROMO1;MAPK14
173,GO_Biological_Process_2025,N-glycan Processing (GO:0006491),2/21,0.0279538844885678,0.2453382822991067,0,0,8.374787775891342,29.958283371028276,HEXA;MAN1A1
174,GO_Biological_Process_2025,NADP Metabolic Process (GO:0006739),2/21,0.0279538844885678,0.2453382822991067,0,0,8.374787775891342,29.958283371028276,PRDX5;KCNAB2
175,GO_Biological_Process_2025,Regulation of Oxidative Stress-Induced Intrinsic Apoptotic Signaling Pathway (GO:1902175),2/21,0.0279538844885678,0.2453382822991067,0,0,8.374787775891342,29.958283371028276,HSPB1;P4HB
176,GO_Biological_Process_2025,Negative Regulation of Leukocyte Activation (GO:0002695),2/21,0.0279538844885678,0.2453382822991067,0,0,8.374787775891342,29.958283371028276,GRN;CLEC12A
177,GO_Biological_Process_2025,Peptide Cross-Linking (GO:0018149),2/21,0.0279538844885678,0.2453382822991067,0,0,8.374787775891342,29.958283371028276,CSTA;F13A1
178,GO_Biological_Process_2025,Positive Regulation of Extracellular Matrix Organization (GO:1903055),2/21,0.0279538844885678,0.2453382822991067,0,0,8.374787775891342,29.958283371028276,RGCC;RUNX1
179,GO_Biological_Process_2025,Protein Localization to Cell Periphery (GO:1990778),5/136,0.0282081439766369,0.2461944121516481,0,0,3.056395077114815,10.90565943471017,FYB1;FLNA;RAB11FIP3;PRAM1;HSP90B1
180,GO_Biological_Process_2025,Regulation of Epithelial Cell Proliferation (GO:0050678),4/93,0.0293173444164455,0.2544615915924638,0,0,3.5920343473097653,12.678358146184316,GRN;MYC;NME2;EREG
181,GO_Biological_Process_2025,Positive Regulation of DNA-templated Transcription (GO:0045893),24/1274,0.0295423238479887,0.2550054437647823,0,0,1.5716814159292036,5.5353540307509705,PRKN;MLXIP;NFE2;ZNF593;HSPA5;CITED2;CEBPE;NME2;CHCHD10;TRERF1;ARID1B;RUNX1;FOSL2;PLAC8;MYDGF;ZEB2;RGCC;NACA;MYC;APEX1;MYB;CYTL1;OGT;RREB1
182,GO_Biological_Process_2025,Negative Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045953),2/22,0.0304999961587268,0.2604102932899994,0,0,7.955645161290323,27.765430109471342,INPP5D;HLA-A
183,GO_Biological_Process_2025,protein-DNA Complex Disassembly (GO:0032986),2/22,0.0304999961587268,0.2604102932899994,0,0,7.955645161290323,27.765430109471342,NFE2;MYC
184,GO_Biological_Process_2025,Positive Regulation of Interleukin-1 Beta Production (GO:0032731),3/56,0.0329252554204813,0.2754174137250775,0,0,4.513864487052174,15.408145370132909,PYCARD;HSPB1;AZU1
185,GO_Biological_Process_2025,Modulation by Host of Viral Genome Replication (GO:0044827),2/23,0.0331342400980519,0.2754174137250775,0,0,7.57642089093702,25.814291003348423,PRKN;PPIB
186,GO_Biological_Process_2025,Negative Regulation of Peptidase Activity (GO:0010466),2/23,0.0331342400980519,0.2754174137250775,0,0,7.57642089093702,25.814291003348423,CSTA;SERPINB1
187,GO_Biological_Process_2025,Positive Regulation of DNA Replication (GO:0045740),2/23,0.0331342400980519,0.2754174137250775,0,0,7.57642089093702,25.814291003348423,BAZ1A;EREG
188,GO_Biological_Process_2025,Protein Targeting to ER (GO:0045047),2/23,0.0331342400980519,0.2754174137250775,0,0,7.57642089093702,25.814291003348423,SEC61G;MAN1A1
189,GO_Biological_Process_2025,Myeloid Cell Differentiation (GO:0030099),3/57,0.0344430649671381,0.2832987176092883,0,0,4.430049482681062,14.922389587610343,CEBPE;MYB;RUNX1
190,GO_Biological_Process_2025,Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535),3/57,0.0344430649671381,0.2832987176092883,0,0,4.430049482681062,14.922389587610343,RGCC;HSPB1;MAPK14
191,GO_Biological_Process_2025,Regulation of Myotube Differentiation (GO:0010830),2/24,0.035854034166355,0.2930084768601735,0,0,7.231671554252199,24.069166570721958,NACA;MAPK14
192,GO_Biological_Process_2025,Cellular Response to Unfolded Protein (GO:0034620),3/58,0.0359965856359092,0.2930084768601735,0,0,4.349282296650718,14.458454786220395,PRKN;SERP1;HSPA5
193,GO_Biological_Process_2025,Regulation of Programmed Cell Death (GO:0043067),6/195,0.036193525845796,0.2930929335244619,0,0,2.545016913869373,8.446593061386064,PRKN;ACTN1;APEX1;NME2;RNASE3;CALR
194,GO_Biological_Process_2025,Negative Regulation of Protein-Containing Complex Assembly (GO:0031333),3/59,0.0375856603501861,0.3028054995391922,0,0,4.271399652978601,14.015028969341763,HSPA5;RNASE3;OGT
195,GO_Biological_Process_2025,Hemopoiesis (GO:0030097),4/101,0.0379949542273635,0.3043942398472583,0,0,3.294443047523259,10.773823395849735,CEBPE;MYB;OGT;RUNX1
196,GO_Biological_Process_2025,Regulation of Toll-Like Receptor Signaling Pathway (GO:0034121),2/25,0.0386568465329631,0.3043942398472583,0,0,6.916900420757363,22.500894105665715,GFI1;HSP90B1
197,GO_Biological_Process_2025,Chaperone Cofactor-Dependent Protein Refolding (GO:0051085),2/25,0.0386568465329631,0.3043942398472583,0,0,6.916900420757363,22.500894105665715,SDF2L1;HSPA5
198,GO_Biological_Process_2025,Regulation of Cell Migration (GO:0030334),11/479,0.0391234576748279,0.3043942398472583,0,0,1.8962736473196724,6.145885565368037,NTNG2;SERPINB1;GRN;HSPA5;CITED2;RACK1;FLNA;EMILIN2;GLUL;TMSB10;OGT
199,GO_Biological_Process_2025,Negative Regulation of Translation (GO:0017148),4/102,0.039172453982317,0.3043942398472583,0,0,3.260660361705658,10.563827064589628,LARP1;RACK1;EIF3E;CALR
200,GO_Biological_Process_2025,Negative Regulation of Protein Kinase Activity (GO:0006469),3/60,0.0392101184424837,0.3043942398472583,0,0,4.196249733645856,13.590899416906105,PYCARD;GNAQ;HSPB1
201,GO_Biological_Process_2025,Positive Regulation of Cell Cycle (GO:0045787),3/60,0.0392101184424837,0.3043942398472583,0,0,4.196249733645856,13.590899416906105,RGCC;CITED2;CALR
202,GO_Biological_Process_2025,Protein Localization to Membrane (GO:0072657),6/199,0.0393329285098621,0.3043942398472583,0,0,2.491760808629916,8.062573592618223,RAB32;FYB1;FLNA;RAB11FIP3;PRAM1;HSP90B1
203,GO_Biological_Process_2025,Negative Regulation of Gene Expression (GO:0010629),9/364,0.0400772469170338,0.3063833151900202,0,0,2.040266495236982,6.563428190013132,PRKN;SRGN;LARP1;RGCC;CITED2;RACK1;PABPC1;CALR;SND1
204,GO_Biological_Process_2025,Protein Transport (GO:0015031),8/308,0.0403798713738417,0.3063833151900202,0,0,2.1432506887052343,6.87859988006419,RAB32;CANX;PAM16;TOM1;ROMO1;RAB11FIP3;VAMP5;HSP90B1
205,GO_Biological_Process_2025,Regulation of Reactive Oxygen Species Metabolic Process (GO:2000377),3/61,0.0408697761837983,0.3063833151900202,0,0,4.123691190841826,13.18494364819652,PRKN;ROMO1;MAPK14
206,GO_Biological_Process_2025,Regulation of Platelet Aggregation (GO:0090330),2/26,0.041540194866629,0.3063833151900202,0,0,6.628360215053763,21.08543538201146,EMILIN2;CTSG
207,GO_Biological_Process_2025,Secretory Granule Organization (GO:0033363),2/26,0.041540194866629,0.3063833151900202,0,0,6.628360215053763,21.08543538201146,SRGN;LYST
208,GO_Biological_Process_2025,Myeloid Cell Development (GO:0061515),2/26,0.041540194866629,0.3063833151900202,0,0,6.628360215053763,21.08543538201146,MYB;FLNA
209,GO_Biological_Process_2025,Positive Regulation of T Cell Migration (GO:2000406),2/26,0.041540194866629,0.3063833151900202,0,0,6.628360215053763,21.08543538201146,PYCARD;P4HB
210,GO_Biological_Process_2025,Positive Regulation of Nuclear Division (GO:0051785),2/26,0.041540194866629,0.3063833151900202,0,0,6.628360215053763,21.08543538201146,RGCC;EREG
211,GO_Biological_Process_2025,Protein Exit From Endoplasmic Reticulum (GO:0032527),2/26,0.041540194866629,0.3063833151900202,0,0,6.628360215053763,21.08543538201146,SEC61B;HSP90B1
212,GO_Biological_Process_2025,Regulation of T Cell Migration (GO:2000404),2/26,0.041540194866629,0.3063833151900202,0,0,6.628360215053763,21.08543538201146,PYCARD;P4HB
213,GO_Biological_Process_2025,Positive Regulation of Interleukin-1 Production (GO:0032732),3/63,0.0442938931930551,0.320697637744994,0,0,3.98582995951417,12.423467131318104,PYCARD;HSPB1;AZU1
214,GO_Biological_Process_2025,Regulation of Lysosomal Lumen pH (GO:0035751),2/27,0.0445016454668419,0.320697637744994,0,0,6.362903225806452,19.802812667077944,GRN;RNASEK
215,GO_Biological_Process_2025,Negative Regulation of Actin Filament Bundle Assembly (GO:0032232),2/27,0.0445016454668419,0.320697637744994,0,0,6.362903225806452,19.802812667077944,PRKN;ARHGEF18
216,GO_Biological_Process_2025,Negative Regulation of Lymphocyte Activation (GO:0051250),2/27,0.0445016454668419,0.320697637744994,0,0,6.362903225806452,19.802812667077944,CLEC12A;CTSG
217,GO_Biological_Process_2025,Positive Regulation of Erythrocyte Differentiation (GO:0045648),2/27,0.0445016454668419,0.320697637744994,0,0,6.362903225806452,19.802812667077944,MAPK14;GLUL
218,GO_Biological_Process_2025,Protein Catabolic Process (GO:0030163),4/107,0.0453702042743694,0.3254638854567778,0,0,3.101586549846081,9.592896056523806,PRKN;DENND3;CTSD;ELANE
219,GO_Biological_Process_2025,Positive Regulation of DNA Metabolic Process (GO:0051054),4/108,0.0466717614196756,0.3317707565172415,0,0,3.071607254534084,9.413296669529345,RGCC;MYC;BAZ1A;EREG
220,GO_Biological_Process_2025,Positive Regulation of Translation (GO:0045727),4/108,0.0466717614196756,0.3317707565172415,0,0,3.071607254534084,9.413296669529345,LARP1;EIF3E;PABPC1;OGT
221,GO_Biological_Process_2025,Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903320),2/28,0.0475388124645911,0.3349034725644518,0,0,6.117866004962779,18.636297243625293,PRKN;HSP90AB1
222,GO_Biological_Process_2025,Cellular Response to Hexose Stimulus (GO:0071331),2/28,0.0475388124645911,0.3349034725644518,0,0,6.117866004962779,18.636297243625293,RACK1;OGT
223,GO_Biological_Process_2025,Negative Regulation of NF-kappaB Transcription Factor Activity (GO:0032088),3/65,0.0478562983956276,0.3356350213371921,0,0,3.856863001175395,11.723137738722642,PYCARD;GFI1;COMMD6
224,GO_Biological_Process_2025,Actin Filament Organization (GO:0007015),5/158,0.0486041145004112,0.3369780556795607,0,0,2.6139789249032948,7.9047953641992414,SH3KBP1;ACTN1;RFLNB;FLNA;MYO1F
225,GO_Biological_Process_2025,Negative Regulation of DNA-templated Transcription (GO:0045892),19/1006,0.0486140413277197,0.3369780556795607,0,0,1.5636039070689527,4.728092531516868,PRKN;CITED2;GFI1;IRF2BP2;TRERF1;RUNX1;EREG;PRDX5;ZEB2;NACA;CCDC85B;MYC;MYB;FLNA;CALR;OGT;RREB1;PFDN5;ELANE
226,GO_Biological_Process_2025,Regulation of Platelet Activation (GO:0010543),2/29,0.0506493570161387,0.3369780556795607,0,0,5.8909796893667865,17.571783541959874,GNAQ;FLNA
227,GO_Biological_Process_2025,Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0048010),2/29,0.0506493570161387,0.3369780556795607,0,0,5.8909796893667865,17.571783541959874,HSPB1;MAPK14
228,GO_Biological_Process_2025,Regulation of Wnt Signaling Pathway (GO:0030111),4/112,0.052084023241072,0.3369780556795607,0,0,2.957241794640169,8.738345004529057,PRKN;GNAQ;RACK1;HSP90B1
229,GO_Biological_Process_2025,Negative Regulation of Response to Endoplasmic Reticulum Stress (GO:1903573),2/30,0.0538309865100737,0.3369780556795607,0,0,5.680299539170507,16.597301419916096,PRKN;RACK1
230,GO_Biological_Process_2025,Peptide Hormone Processing (GO:0016486),2/30,0.0538309865100737,0.3369780556795607,0,0,5.680299539170507,16.597301419916096,CTSG;P4HB
231,GO_Biological_Process_2025,Positive Regulation of B Cell Proliferation (GO:0030890),2/30,0.0538309865100737,0.3369780556795607,0,0,5.680299539170507,16.597301419916096,IRS2;TNFSF13B
232,GO_Biological_Process_2025,Pyroptotic Inflammatory Response (GO:0070269),2/30,0.0538309865100737,0.3369780556795607,0,0,5.680299539170507,16.597301419916096,PYCARD;ELANE
